date,close,high,low,open,volume,ticker,daily_return,price_range,avg_price
2021-06-17,2930.824462890625,2946.9903074471954,2879.809433810093,2884.668008008239,2273413,TCS.NS,1.325464411800481,67.1808736371022,2913.3998706286443
2021-06-18,2912.75927734375,2966.380222751199,2893.0599254050558,2960.1081592410437,3380431,TCS.NS,-0.6163857909476267,73.32029734614343,2929.7200740781273
2021-06-21,2891.38134765625,2902.7768246995624,2872.4769504377414,2884.22590768231,1130569,TCS.NS,-0.7339408324533836,30.29987426182106,2887.626887568652
2021-06-22,2916.203369140625,2939.038745062344,2901.8927085062805,2918.6768672464996,1708688,TCS.NS,0.8584831435153095,37.146036556063336,2920.465726784312
2021-06-23,2881.0458984375,2940.762274815188,2876.629013074305,2940.762274815188,1467104,TCS.NS,-1.2055904973968135,64.13326174088297,2908.6956439447467
2021-06-24,2980.160888671875,2988.464546637038,2896.1516453294503,2901.010219082481,4155204,TCS.NS,3.4402433605146276,92.31290130758771,2942.308095983244
2021-06-25,2986.52099609375,3003.17252309465,2959.312941438819,2981.618210624291,2722861,TCS.NS,0.213414901391773,43.85958165583088,2981.2427322667345
2021-06-28,2947.60791015625,2995.972796072502,2944.295246737329,2995.972796072502,1355238,TCS.NS,-1.302957052315945,51.67754933517335,2970.1340214049155
2021-06-29,2951.230224609375,2973.7121267952775,2938.553678014563,2952.2460219223417,1497322,TCS.NS,0.12288996920668538,35.15844878071448,2956.13290240492
2021-06-30,2955.558349609375,2987.5807631708603,2949.153866897078,2955.7791938408336,1693146,TCS.NS,0.14665494287464664,38.426896273782404,2968.367315033969
2021-07-01,2951.80419921875,2969.913427434816,2943.7213860627653,2966.3799194902176,990310,TCS.NS,-0.12702000591939822,26.19204137205088,2956.8174067487907
2021-07-02,2937.625732421875,2950.2138535187687,2910.9035806196966,2942.528517456409,1682274,TCS.NS,-0.48033222530909914,39.31027289907206,2930.5587170692324
2021-07-05,2933.69482421875,2980.513802142145,2916.910662321684,2952.245739999718,1972858,TCS.NS,-0.13381242408589955,63.60313982046091,2948.7122322319146
2021-07-06,2881.8408203125,2939.878645879054,2876.3639260649975,2926.6279909246714,2159420,TCS.NS,-1.767532310388109,63.51471981405666,2908.121285972026
2021-07-07,2893.014892578125,2899.8610629782124,2863.554404838006,2893.05910455305,2640710,TCS.NS,0.3877407866133664,36.30665814020631,2881.7077339081093
2021-07-08,2878.484619140625,2913.378018697493,2854.9866992476823,2913.378018697493,2485811,TCS.NS,-0.5022536688205959,58.39131944981091,2884.1823589725877
2021-07-09,2834.00634765625,2899.2438371451126,2827.690287233853,2870.975768044368,6365067,TCS.NS,-1.5451974691340853,71.55354991125978,2863.467062189483
2021-07-12,2820.711181640625,2858.6079686286457,2816.515140895574,2857.7245916296874,1892226,TCS.NS,-0.46912971901492684,42.09282773307177,2837.56155476211
2021-07-13,2815.80810546875,2839.173381545403,2804.7216821427055,2839.173381545403,1809339,TCS.NS,-0.173824112294374,34.45169940269761,2821.9475318440545
2021-07-14,2839.66015625,2846.2412731053723,2813.5563174551867,2815.323071814656,2044279,TCS.NS,0.8470765722609297,32.68495565018566,2829.8987952802795
2021-07-15,2835.5869140625,2861.172351997801,2827.663479475212,2857.409806666627,2232968,TCS.NS,-0.14344118533110572,33.50887252258872,2844.4179157365065
2021-07-16,2828.3720703125,2850.5490007565263,2825.893173423825,2844.4845758805604,1256526,TCS.NS,-0.2544391679274449,24.655827332701392,2838.2210870901754
2021-07-19,2819.342041015625,2832.798632124754,2811.72833250103,2815.269552063374,1597058,TCS.NS,-0.3192659619170035,21.070299623724168,2822.263482312892
2021-07-20,2838.1103515625,2846.255113012707,2794.15483576375,2819.3419318366623,1811945,TCS.NS,0.6656982471028527,52.100277248957354,2820.2049743882285
2021-07-22,2847.44970703125,2855.063197363482,2824.1218429699934,2824.1218429699934,2859334,TCS.NS,0.3290694973720143,30.941354393488382,2839.592520166738
2021-07-23,2844.3515625,2869.759766579906,2838.8624999266235,2859.534453094165,1776193,TCS.NS,-0.10880418795807811,30.897266653282713,2854.311133253265
2021-07-26,2830.806640625,2854.444237512469,2824.8751412021347,2832.9755943366367,1259611,TCS.NS,-0.4762042095490804,29.569096310334317,2839.659689357302
2021-07-27,2817.88037109375,2841.8279049221837,2798.580686642525,2832.9748584894046,1121367,TCS.NS,-0.45662848693883706,43.24721827965868,2820.204295782354
2021-07-28,2831.028076171875,2836.9152673506533,2773.129005543344,2822.3520448513914,1660654,TCS.NS,0.4665813784359374,63.786261807309074,2805.022136446999
2021-07-29,2829.2568359375,2855.506034138024,2824.387660031654,2833.1963986699157,1731997,TCS.NS,-0.06256526557554265,31.118374106370084,2839.9468470848387
2021-07-30,2804.15869140625,2853.7800694857933,2799.6437665357093,2849.7961978206204,2999943,TCS.NS,-0.8870931833565243,54.13630295008397,2826.711918010751
2021-08-02,2850.15087890625,2855.020056488871,2803.7609825746654,2815.269947769951,2608669,TCS.NS,1.640142108966569,51.2590739142056,2829.3905195317684
2021-08-03,2908.13818359375,2912.6533253560956,2849.752364570092,2858.649722667122,3804735,TCS.NS,2.034534561544077,62.90096078600345,2881.202844963094
2021-08-04,2898.444091796875,2926.1098714268387,2887.15645370785,2921.5063289241934,2929598,TCS.NS,-0.33334357533504333,38.95341771898893,2906.6331625673442
2021-08-05,2907.296630859375,2934.7853879014283,2888.30688628308,2899.3731961922103,2534521,TCS.NS,0.3054238336890558,46.47850161834822,2911.546137092254
2021-08-06,2930.181884765625,2942.753169760051,2890.5201863016146,2897.2042808024594,2292362,TCS.NS,0.7871661138163732,52.23298345843659,2916.6366780308326
2021-08-09,2941.602294921875,2954.26219713046,2930.3589668869713,2942.6646174826997,1510489,TCS.NS,0.3897508962029228,23.903230243488906,2942.3105820087158
2021-08-10,2951.51806640625,2965.682945510539,2935.3171588418413,2935.3171588418413,2040777,TCS.NS,0.33708742685891746,30.365786668697638,2950.5000521761904
2021-08-11,2960.636962890625,2974.624825237083,2945.498376945537,2965.7717751619725,1929707,TCS.NS,0.30895614660688686,29.126448291545785,2960.06160109131
2021-08-12,2967.32080078125,2981.707005901768,2944.524198821045,2944.524198821045,1310205,TCS.NS,0.22575675350953173,37.182807080722796,2963.1156023614067
2021-08-13,3066.1640625,3080.8602062612617,2972.4103857822374,2975.2876259173954,4363584,TCS.NS,3.331060857751744,108.44982047902431,3026.6352960217496
2021-08-16,3074.619384765625,3093.5650379258386,3042.3500667442145,3063.1547303753764,2083489,TCS.NS,0.2757622258063641,51.21497118162415,3067.957552335027
2021-08-17,3145.532470703125,3152.3935833564606,3065.810724967882,3082.720134220687,4336019,TCS.NS,2.3064020961054865,86.58285838857864,3109.1021541621712
2021-08-18,3152.17236328125,3182.671073455571,3130.969354434129,3163.946961523481,2631309,TCS.NS,0.21108962123161934,51.70171902144193,3156.82021394485
2021-08-20,3151.242919921875,3164.965146430876,3098.5672762260324,3103.87910584242,2836148,TCS.NS,-0.029485803828555035,66.39787020484346,3131.766211328454
2021-08-23,3220.2080078125,3251.7249492072847,3153.367486803747,3169.391592203125,3744176,TCS.NS,2.188504334420993,98.35746240353774,3202.5462180055156
2021-08-24,3198.783203125,3246.722586873967,3182.1394299538442,3237.5595959017187,2511141,TCS.NS,-0.6653236261608408,64.58315692012275,3214.4310084139056
2021-08-25,3239.330322265625,3273.635883891149,3193.338780294793,3195.9503862746396,2123263,TCS.NS,1.2675794689997577,80.29710359635601,3233.487332092971
2021-08-26,3250.70654296875,3264.6500936829902,3229.503319923937,3240.21559454725,1902533,TCS.NS,0.35119051073397856,35.1467737590533,3247.076706803464
2021-08-27,3293.466796875,3301.7444837926687,3232.336669047164,3245.527625039261,3944728,TCS.NS,1.315414152001515,69.40781474550477,3267.0405764199163
2021-08-30,3276.779052734375,3311.3502521292385,3264.6504188945714,3288.907686574179,2033114,TCS.NS,-0.5066923448707294,46.69983323466704,3288.000335511905
2021-08-31,3352.16259765625,3367.788358369069,3278.6822930983203,3283.949813871985,3207480,TCS.NS,2.3005379279072757,89.10606527074879,3323.2353257336945
2021-09-01,3288.86328125,3378.943051708718,3281.8251507662603,3360.6172841404705,2643336,TCS.NS,-1.888312829768679,97.11790094245771,3330.384101237489
2021-09-02,3396.693603515625,3416.524346986112,3295.1048653900193,3305.7285242789717,3403717,TCS.NS,3.2786501914011446,121.41948159609274,3355.8146061880657
2021-09-03,3401.38525390625,3414.531900131257,3368.1863248448262,3386.290764265217,1746812,TCS.NS,0.13812403879376323,46.34557528643063,3391.3591124880413
2021-09-06,3410.194091796875,3432.857981147022,3376.5525093752026,3408.1578475277897,1723693,TCS.NS,0.258977952600592,56.30547177181961,3404.7052452611124
2021-09-07,3378.234130859375,3426.0848933004017,3371.4616363346827,3420.817373543547,1585039,TCS.NS,-0.9371889129237143,54.623256965719065,3398.7732648175424
2021-09-08,3341.27294921875,3377.437735939863,3325.2047539161535,3373.011212039549,4147175,TCS.NS,-1.0940976915422507,52.23298202370961,3351.321244928008
2021-09-09,3356.54443359375,3371.860249411292,3333.172474016351,3355.0394587057644,1441148,TCS.NS,0.4570558768199673,38.68777539494113,3352.5163617138214
2021-09-13,3404.306640625,3410.5478660799704,3334.9429283566787,3334.9429283566787,1691473,TCS.NS,1.4229576868765692,75.60493772329164,3372.745397218325
2021-09-14,3440.20654296875,3449.5908622331617,3386.2915560225442,3408.3798720948303,1991188,TCS.NS,1.0545437333799867,63.29930621061749,3417.9412091278527
2021-09-15,3500.98193359375,3523.51289619719,3422.5881549493306,3436.841647844263,2461369,TCS.NS,1.7666204010109654,100.9247412478594,3473.0505255732605
2021-09-16,3455.6103515625,3525.062471552736,3445.694980793567,3479.2479470590197,2946666,TCS.NS,-1.295967328362535,79.36749075916896,3485.3787261731513
2021-09-17,3388.814208984375,3492.527584251267,3368.584906990132,3470.3949633117786,6477148,TCS.NS,-1.9329766895715639,123.94267726113503,3430.5562456206994
2021-09-20,3384.962890625,3427.014868473748,3371.1079570103802,3372.1259710711715,2002008,TCS.NS,-0.11364796421015066,55.90691146336758,3399.061412742064
2021-09-21,3419.887939453125,3427.5016467557025,3383.3248100645906,3415.505724170102,1568129,TCS.NS,1.0317705084700757,44.17683669111193,3405.4132284101465
2021-09-22,3419.1796875,3449.8999355392543,3410.592274568024,3419.489630621101,1744067,TCS.NS,-0.020709800018714475,39.307660971230234,3430.2461050536394
2021-09-23,3425.4658203125,3434.09754267421,3395.1441289393133,3426.1297989557083,2003869,TCS.NS,0.18384915058664575,38.95341373489691,3414.6208358067615
2021-09-24,3427.280029296875,3491.995671313429,3412.8495198761166,3443.8351834806986,2320754,TCS.NS,0.05296240218242154,79.14615143731226,3452.4225955947727
2021-09-27,3396.8701171875,3456.229845648555,3366.725446335667,3452.688626544407,1673362,TCS.NS,-0.8872899748321394,89.50439931288793,3411.4776459921113
2021-09-28,3345.69970703125,3408.4236415395485,3320.9997883961637,3408.4236415395485,2253075,TCS.NS,-1.5063987844968763,87.4238531433848,3364.711714967856
2021-09-29,3356.9873046875,3369.4701892693497,3295.2372926797393,3328.56914927478,2489161,TCS.NS,0.33737629329160246,74.23289658961039,3332.3537409745445
2021-09-30,3342.5126953125,3368.5848793374157,3319.981730608833,3368.5848793374157,2252412,TCS.NS,-0.43117855568856056,48.60314872858271,3344.2833049731244
2021-10-01,3302.3642578125,3373.011631270028,3297.760715611773,3348.0017681247846,1578374,TCS.NS,-1.2011454004738353,75.25091565825505,3335.3861734409
2021-10-04,3340.52099609375,3349.6837720532653,3282.2235824322406,3297.583708781848,1356860,TCS.NS,1.1554369930870445,67.46018962102471,3315.9536772427527
2021-10-05,3393.638671875,3399.570170350706,3312.4562711910094,3323.4339634105604,1877966,TCS.NS,1.590101539351596,87.11389915969676,3356.0132207708575
2021-10-06,3373.8076171875,3415.018594474043,3359.7313588195248,3396.028851760658,1678154,TCS.NS,-0.5843596388693695,55.2872356545181,3387.3749766467836
2021-10-07,3446.40283203125,3451.8032775514416,3381.908509606429,3390.7172487873872,1647233,TCS.NS,2.1517295317587504,69.89476794501252,3416.855893578935
2021-10-08,3484.24951171875,3532.2772938388457,3452.6884842096565,3474.82110269818,2934339,TCS.NS,1.0981502027490375,79.5888096291892,3492.482889024251
2021-10-11,3262.8798828125,3326.5332197772977,3240.2159905215995,3324.3199574886903,11845402,TCS.NS,-6.353437897076731,86.3172292556983,3283.3746051494486
2021-10-12,3233.8857421875,3281.8249109047315,3214.1877102836343,3280.9396061000634,5752877,TCS.NS,-0.8886058226577398,67.63720062109724,3248.0063105941827
2021-10-13,3235.966064453125,3253.893486668199,3226.9359987133057,3231.3625227170273,3545655,TCS.NS,0.06432887341956128,26.957487954893168,3240.414742690752
2021-10-14,3203.368408203125,3255.3025009499747,3200.4856471328017,3215.3873476685717,6442299,TCS.NS,-1.00735470028821,54.81685381717307,3227.894074041388
2021-10-18,3235.034912109375,3239.957825124647,3194.4988931682005,3196.27290026894,3590107,TCS.NS,0.9885376850554906,45.45893195644658,3217.228359146424
2021-10-19,3223.50390625,3273.1319287564406,3215.5652676856744,3254.4160669882417,3135441,TCS.NS,-0.35644146578487357,57.56666107076626,3244.3485982210577
2021-10-20,3201.062744140625,3219.8227819927815,3173.964743256937,3203.8567186109995,2933693,TCS.NS,-0.6961729460251087,45.85803873584473,3196.893762624859
2021-10-21,3133.340087890625,3199.820961660556,3114.4912621672916,3196.849629655158,4871211,TCS.NS,-2.1156303909994456,85.32969949326434,3157.1561119139237
2021-10-22,3103.492431640625,3159.1519039386526,3091.2073459542025,3157.7326116490563,2691670,TCS.NS,-0.9525827204442838,67.94455798445006,3125.179624946428
2021-10-25,3098.2587890625,3117.4181510183253,3060.1620325763606,3107.1732174246354,2595594,TCS.NS,-0.168637194818555,57.256118441964645,3088.790091797343
2021-10-26,3089.0791015625,3130.2359856793646,3082.337786975288,3099.634358729538,3878763,TCS.NS,-0.29628536945998096,47.89819870407655,3106.286886327326
2021-10-27,3095.42041015625,3114.490985073754,3089.433136635638,3089.433136635638,2510813,TCS.NS,0.2052815219442783,25.057848438115798,3101.962060854696
2021-10-28,3035.015380859375,3120.478253064307,3029.116894319104,3120.478253064307,2424942,TCS.NS,-1.9514321576055593,91.36135874520278,3074.7975736917056
2021-10-29,3013.817138671875,3069.9201285978543,3003.3504506002487,3015.8572907071884,3960501,TCS.NS,-0.6984558404938834,66.5696779976056,3036.6352895990512
2021-11-01,3083.57861328125,3092.9809361870434,3027.2982893992285,3049.4733749755624,2020718,TCS.NS,2.3147215441251756,65.68264678781497,3060.1396127931357
2021-11-02,3090.49755859375,3116.5755914866954,3077.6804012995885,3099.190236224732,3087414,TCS.NS,0.22438037683552015,38.89519018710689,3097.127996393142
2021-11-03,3097.637939453125,3122.1634993420716,3074.398491314584,3108.237587853043,1537639,TCS.NS,0.23104308364585435,47.76500802748751,3098.2809953283277
2021-11-04,3112.18505859375,3116.2653617280953,3108.9475821125666,3115.999217340445,328991,TCS.NS,0.4696197368758037,7.317779615528707,3112.606471920331
2021-11-08,3106.951171875,3147.0880758868034,3087.8362052172292,3147.0880758868034,2526082,TCS.NS,-0.16817401986740643,59.251870669574146,3117.4621405520165
2021-11-09,3109.56787109375,3135.5571148186614,3100.963981161539,3111.608022286807,1782692,TCS.NS,0.08422080277401545,34.59313365712251,3118.2605479901003
2021-11-10,3090.5869140625,3121.9867571900977,3086.9501124136164,3102.7388209653896,1516489,TCS.NS,-0.6104049764501074,35.03664477648135,3104.4684348018573
2021-11-11,3094.045654296875,3113.426767950228,3047.744113577115,3086.7722686985917,1284514,TCS.NS,0.11191208435645805,65.68265437311311,3080.5854407636716
2021-11-12,3127.618896484375,3134.803495274356,3091.8282167841194,3109.83443207749,1747259,TCS.NS,1.0850920102253525,42.97527849023663,3113.3158560292377
2021-11-15,3151.789794921875,3166.2479962691427,3129.3485615298887,3129.3485615298887,1809157,TCS.NS,0.7728210897008481,36.89943473925405,3147.798278899516
2021-11-16,3154.5390625,3171.5253089279527,3141.7662991193665,3165.7153928732405,2013204,TCS.NS,0.08722877339581991,29.759009808586143,3156.6458040236594
2021-11-17,3123.937744140625,3160.2607130817687,3110.189188992321,3149.394919496819,1632914,TCS.NS,-0.970072576470904,50.07152408944785,3135.224951037045
2021-11-18,3082.9580078125,3123.00634559004,3061.5813534905255,3117.950252419845,2136598,TCS.NS,-1.3117974711560176,61.424992099514384,3092.2938495402827
2021-11-22,3067.6123046875,3118.659390885045,3051.557673954963,3085.352371720284,3167936,TCS.NS,-0.4977590705456447,67.10171693008215,3085.108532420004
2021-11-23,3072.802490234375,3087.615408340092,3022.731175942812,3055.7276694399716,2153461,TCS.NS,0.16919300848232677,64.8842323972799,3055.1732921414523
2021-11-24,3054.218994140625,3098.347415365551,3037.099784404964,3079.8533069845294,2161746,TCS.NS,-0.6047735301181856,61.24763096058723,3067.7235998852575
2021-11-25,3056.525634765625,3071.6934830271994,3046.014771982266,3054.7516275562534,1849619,TCS.NS,0.07552309213665342,25.678711044933152,3058.854127504733
2021-11-26,3057.367919921875,3095.642032063638,3026.3669761859983,3037.986807970762,1941251,TCS.NS,0.027556947230200635,69.27505587763972,3061.004504124818
2021-11-29,3106.286865234375,3130.5465023310303,3021.5336209033335,3057.634627111465,2981745,TCS.NS,1.6000346243493668,109.01288142769681,3076.040061617182
2021-11-30,3130.369140625,3161.059556436979,3096.5300348008404,3096.5300348008404,5588446,TCS.NS,0.7752753185854999,64.52952163613872,3128.79479561891
2021-12-01,3173.521240234375,3184.3426398781166,3135.5574462309587,3135.5574462309587,2102118,TCS.NS,1.3784987543277172,48.78519364715794,3159.9500430545377
2021-12-02,3231.26513671875,3235.7889414326537,3170.2394658907515,3183.633089526473,3152938,TCS.NS,1.8195528598418997,65.54947554190221,3203.0142036617026
2021-12-03,3229.091796875,3251.7103857650372,3220.5766933426667,3234.413817790303,2486263,TCS.NS,-0.06725971877247217,31.133692422370586,3236.143539553852
2021-12-06,3136.79931640625,3244.6590363859564,3124.02655170895,3229.092080530519,1849642,TCS.NS,-2.8581559854714333,120.63248467700623,3184.342794047453
2021-12-07,3179.4638671875,3191.438413764995,3126.066302797089,3159.9497912834336,1484458,TCS.NS,1.3601300713789177,65.37211096790588,3158.752358281042
2021-12-08,3217.072998046875,3234.4139602705127,3194.099693371914,3194.099693371914,1428660,TCS.NS,1.182876498377805,40.31426689859882,3214.2568268212135
2021-12-09,3194.764892578125,3224.036008412116,3163.054517091301,3202.082671536623,1567957,TCS.NS,-0.6934286378423304,60.98149132081517,3193.545262751709
2021-12-10,3225.854736328125,3230.467111738171,3171.12665750973,3179.907906529748,1510718,TCS.NS,0.973149661880468,59.34045422844065,3200.7968846239505
2021-12-13,3201.771728515625,3248.206443015771,3194.7200948132368,3237.5624022412794,1883864,TCS.NS,-0.7465620674510842,53.48634820253437,3221.4632689145037
2021-12-14,3214.32373046875,3224.258127606222,3172.5457737481966,3197.648019262842,1747007,TCS.NS,0.3920330060177113,51.71235385802538,3198.4019506772092
2021-12-15,3166.913330078125,3213.6139821147945,3156.0917131195874,3210.9529713650445,1603233,TCS.NS,-1.4749727894928344,57.522268995207014,3184.852847617191
2021-12-16,3176.89208984375,3200.7080058928564,3166.6027617555383,3177.246804652196,2072320,TCS.NS,0.31509418558601787,34.105244137318095,3183.655383824197
2021-12-17,3179.3310546875,3238.7602886798354,3169.884337561044,3195.4300814535413,4333992,TCS.NS,0.07677203930052112,68.87595111879136,3204.3223131204395
2021-12-20,3154.982666015625,3198.5346245351966,3113.5152523447928,3183.4555650185303,2312310,TCS.NS,-0.765833700645191,85.01937219040383,3156.024938439995
2021-12-21,3200.575439453125,3229.7577740641314,3163.4098551245897,3177.8236650038443,2340989,TCS.NS,1.445103769621614,66.34791893954161,3196.583814594361
2021-12-22,3220.48779296875,3225.8542071800953,3198.7562083298367,3214.500519649866,1224328,TCS.NS,0.6221491694952119,27.09799885025859,3212.305207754966
2021-12-23,3248.82763671875,3255.746307245518,3219.8226659314073,3235.788728737679,1792861,TCS.NS,0.8799860633496026,35.92364131411068,3237.7844865884626
2021-12-24,3256.1015625,3286.3484731251106,3232.95089752028,3268.6084003956903,2209923,TCS.NS,0.2238938655605871,53.39757560483076,3259.6496853226954
2021-12-27,3278.453857421875,3281.9130845923037,3240.312705357694,3256.189982037391,1534135,TCS.NS,0.6864741314983158,41.60037923460959,3261.112894974999
2021-12-28,3287.723388671875,3304.0885625366677,3276.4584857425416,3290.783507922426,1456218,TCS.NS,0.28274093987978866,27.630076794126126,3290.273524139605
2021-12-29,3277.211669921875,3299.608507488964,3268.607779592957,3275.0385547359824,1456923,TCS.NS,-0.31972637315593744,31.000727896006993,3284.1081435409606
2021-12-30,3311.849853515625,3317.393626286826,3264.173407683294,3265.3709492233234,1966475,TCS.NS,1.0569406886853816,53.220218603531976,3290.78351698506
2021-12-31,3315.9296875,3335.133227039575,3309.676269388582,3319.8768098436235,1207141,TCS.NS,0.12318897790744021,25.45695765099299,3322.4047482140786
2022-01-03,3386.357421875,3397.2232141395452,3321.827920875352,3326.262938126187,2346158,TCS.NS,2.1239212230732774,75.39529326419324,3359.5255675074486
