date,close,high,low,open,volume,ticker,daily_return,price_range,avg_price,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Pct,MA7,MA20,MA50,MA200,EMA12,EMA26,Price_MA20_ratio,Price_MA50_ratio,ATR,Volume_MA20,Volume_ratio,Momentum_10,ROC_10,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_5,Close_lag_10,Target,Target_Return
2022-02-22,3186.739501953125,3259.1573238584438,3172.1671681225203,3243.252146679888,5408531,TCS.NS,-3.57585086030483,86.99015573592305,3215.662245990482,27.08515646111819,-16.397978542101555,-2.699690452952954,-13.698288089148601,3338.268115234375,3454.351818586941,3222.1844118818085,232.16740670513263,-0.1526696207349242,3331.9242117745534,3338.268115234375,3343.2697705078126,3127.4655126953126,3326.6748585855694,3343.072837127671,0.9546086149911864,0.9531804851838468,67.07388082116371,3429782.0,1.5769314201310753,-139.548095703125,-4.195310585935285,3304.91845703125,3371.11572265625,3362.497314453125,3392.35302734375,3326.28759765625,3166.65771484375,-0.006301672005843972
2022-02-23,3166.65771484375,3219.1716057796148,3159.415803432267,3208.597803364657,2426203,TCS.NS,-0.6301672005843972,59.75580234734798,3189.2937046059405,27.50566034695308,-27.948213820381625,-7.749395126438689,-20.198818693942936,3329.111462402344,3468.016008550273,3190.206916254415,277.80909229585814,-0.0847675690383297,3310.3512137276784,3329.111462402344,3342.3164501953124,3129.5284997558592,3302.056836471443,3330.005050291825,0.9512020701639817,0.947444014362764,67.12465887706328,3384567.1,0.7168429309615401,-174.824951171875,-5.231957446612634,3186.739501953125,3304.91845703125,3371.11572265625,3388.1767578125,3341.482666015625,3022.57763671875,-0.04549910066049223
2022-02-24,3022.57763671875,3095.6176259058466,3013.203478696721,3086.8652011266936,5039136,TCS.NS,-4.549910066049224,82.41414720912508,3054.410552301284,21.778382723471523,-48.17261277692114,-15.834038656535181,-32.33857412038596,3318.1110717773436,3510.4401811160756,3125.7819624386116,384.658218677464,-0.26830136653442577,3257.5261579241073,3318.1110717773436,3339.429736328125,3130.8157055664065,3259.0600365094906,3307.2326492864117,0.9109332301825896,0.9051179019691638,74.55047063219887,3350609.05,1.503946275080944,-327.61279296875,-9.778930477074677,3166.65771484375,3186.739501953125,3304.91845703125,3362.497314453125,3350.1904296875,3128.405517578125,0.03501246074666908
2022-02-25,3128.405517578125,3136.624718327283,3076.2024857929327,3081.533859251846,2549723,TCS.NS,3.5012460746669083,60.42223253435032,3106.413602060108,34.16328757447735,-55.026853796517116,-23.67260168453157,-31.354252111985545,3310.589392089844,3520.3608000208646,3100.817984158823,419.5428158620416,0.06575618119599402,3220.4159807477677,3310.589392089844,3338.4600048828124,3132.732705078125,3238.9593412892805,3293.9861950857976,0.9449693535093722,0.9370804242083287,77.89527226068678,3320902.1,0.7677802365808977,-154.786865234375,-4.714523158761075,3022.57763671875,3166.65771484375,3186.739501953125,3371.11572265625,3283.1923828125,3158.12744140625,0.009500662129996007
2022-02-28,3158.12744140625,3166.6132530334003,3070.7817416818107,3101.081796727202,3288942,TCS.NS,0.9500662129996008,95.8315113515896,3118.697497357605,38.36460839781261,-57.398919317928176,-30.417865211210895,-26.98105410671728,3302.5012451171874,3522.964385664824,3082.038104569551,440.9262810952732,0.17256702559822734,3191.220284598214,3302.5012451171874,3338.0359326171874,3134.952150878906,3226.523664384199,3283.922583702127,0.9562834975688815,0.9461034887452874,79.74539516555885,3348379.55,0.9822488612439412,-159.541259765625,-4.808836388915849,3128.405517578125,3022.57763671875,3166.65771484375,3304.91845703125,3317.668701171875,3150.974609375,-0.0022648965768351514
2022-03-02,3150.974609375,3173.8995564350007,3115.2989255099646,3156.617065851155,2761341,TCS.NS,-0.2264896576835151,58.60063092503606,3144.5992409724827,36.66995225364503,-59.17385275949937,-36.16906272086859,-23.00479003863078,3291.1943115234376,3518.631017848144,3063.757605198731,454.8734126494128,0.19173906794919682,3159.771554129464,3291.1943115234376,3337.955771484375,3137.2945068359377,3214.900732844322,3274.0745856038216,0.9573954957148877,0.9439833314429372,81.74144279896389,3381188.15,0.8166777113542173,-241.37841796875,-7.115368477960327,3158.12744140625,3128.405517578125,3022.57763671875,3186.739501953125,3392.35302734375,3149.419189453125,-0.0004936313727337271
2022-03-03,3149.419189453125,3179.8081845913453,3136.712925902428,3165.8133325428826,1928039,TCS.NS,-0.0493631372733727,43.095258688917056,3158.2605552468867,35.80979483570877,-60.01420330994506,-40.938090838683884,-19.076112471261176,3277.341589355469,3503.8329719328253,3050.8502067781124,452.982765154713,0.21759985204149462,3137.557373046875,3277.341589355469,3336.932646484375,3139.5488732910158,3204.8266492456764,3264.8408525556215,0.960967632938286,0.9438066401403683,82.80136698390285,3378379.5,0.5706993545278143,-238.757568359375,-7.046786086612656,3150.974609375,3158.12744140625,3128.405517578125,3166.65771484375,3388.1767578125,3131.604248046875,-0.005656579938900896
2022-03-04,3131.604248046875,3164.347634660531,3098.4608348995284,3111.3005151866846,2370257,TCS.NS,-0.5656579938900896,65.88679976100275,3131.4042347800296,38.485446975808316,-61.40980999800149,-45.03243467054741,-16.377375327454082,3264.002062988281,3491.8957523501044,3036.1083736264577,455.7873787236467,0.20951847040573365,3129.680908203125,3264.002062988281,3335.1549755859373,3141.6304284667967,3193.561664445861,3254.9714744438625,0.9594369695893536,0.9389681352053808,82.40782512809925,3398865.45,0.6973671170184156,-230.89306640625,-6.866713778886757,3149.419189453125,3150.974609375,3158.12744140625,3022.57763671875,3362.497314453125,3096.55029296875,-0.011193609505411595
2022-03-07,3096.55029296875,3152.6186540004137,3049.145630234379,3065.539559273232,3054130,TCS.NS,-1.1193609505411597,103.47302376603466,3100.882142117396,33.21869113717375,-64.59973404760558,-48.94589454595904,-15.653839501646537,3249.340783691406,3480.8646895352595,3017.816877847553,463.0478116877066,0.1700330141594478,3119.6655622209823,3249.340783691406,3332.1094287109377,3143.5666052246092,3178.6368380647673,3243.236572112373,0.9529780035724419,0.9293063025744277,83.55977234876767,3436203.65,0.8888093696076482,-274.5654296875,-8.144645638897197,3131.604248046875,3149.419189453125,3150.974609375,3128.405517578125,3371.11572265625,3198.779052734375,0.033013757276202815
2022-03-08,3198.779052734375,3206.820583036263,3074.424831616922,3074.424831616922,3300992,TCS.NS,3.301375727620281,132.3957514193412,3140.6227073265927,35.89867263672461,-58.20778220718694,-50.798272078204626,-7.409510128982312,3241.3859130859373,3468.090757307318,3014.6810688645564,453.40968844276176,0.40603010602200446,3144.8371930803573,3241.3859130859373,3330.962978515625,3146.110625,3181.7356403216304,3239.9434225288173,0.9868553570929175,0.9603166031463505,86.59035790716618,3505295.8,0.9417156748939705,-106.139404296875,-3.2115589439449588,3096.55029296875,3131.604248046875,3149.419189453125,3158.12744140625,3304.91845703125,3227.791015625,0.009069698910846968
2022-03-09,3227.791015625,3246.806159231084,3196.2025871914693,3203.2666130344987,2719654,TCS.NS,0.9069698910846968,50.603572039614846,3221.5043732112767,38.72434425300969,-50.22216156365039,-50.683049975293784,0.46088841164339556,3236.461083984375,3459.652343353576,3013.269824615174,446.3825187384018,0.48057704324112227,3159.0351213727677,3236.461083984375,3329.9497216796876,3148.7095971679687,3188.821082675995,3239.0432442396454,0.997321126954908,0.9693212466874254,87.15204659298726,3493956.35,0.7783880871894693,41.051513671875,1.2881979730917648,3198.779052734375,3096.55029296875,3131.604248046875,3150.974609375,3186.739501953125,3217.439453125,-0.0032070113739985917
2022-03-10,3217.439453125,3273.46334667686,3212.152551095779,3273.46334667686,2005441,TCS.NS,-0.3207011373998591,61.31079558108104,3242.8079488863195,39.57731570669405,-44.21905451741941,-49.39025088371891,5.171196366299505,3230.258923339844,3447.9893508458917,3012.528495833796,435.46085501209564,0.4705611421387398,3167.5082659040177,3230.258923339844,3328.54404296875,3151.2524145507814,3193.223908898919,3237.4429634163384,0.9960314419001466,0.9666206640472585,87.97714003789143,3512292.35,0.570977811684725,50.78173828125,1.6036383737721316,3227.791015625,3198.779052734375,3096.55029296875,3149.419189453125,3166.65771484375,3198.068359375,-0.00602065525465767
2022-03-11,3198.068359375,3234.2330122460926,3192.4705914053425,3201.7115509453934,1623423,TCS.NS,-0.602065525465767,41.76242084075011,3213.3518018257173,37.75542004249659,-40.55711710778087,-47.62362412853131,7.066507020750443,3222.6528198242186,3433.2542995631543,3012.051340085283,421.20295947787145,0.44163274522170076,3174.2359444754466,3222.6528198242186,3326.9611767578126,3153.4885766601565,3193.969208972162,3234.526326079943,0.9923713593043636,0.9612580939377173,87.25677943578356,3487840.55,0.46545218358677554,175.49072265625,5.805995535875108,3217.439453125,3227.791015625,3198.779052734375,3131.604248046875,3022.57763671875,3237.0322265625,0.012183562953955951
2022-03-14,3237.0322265625,3241.786121299952,3181.052805680414,3181.052805680414,1765688,TCS.NS,1.218356295395595,60.73331561953773,3211.4194634901837,45.003920508897146,-34.11765973646516,-44.92243125011809,10.80477151365293,3220.3448120117187,3429.156921548736,3011.532702474701,417.62421907403495,0.5399579664890629,3186.7520926339284,3220.3448120117187,3325.46482421875,3155.7230029296875,3200.594288601445,3234.71194833791,1.0051818719810806,0.9734074475807979,83.83582064318178,3383550.55,0.5218447231414941,108.626708984375,3.472270726221871,3198.068359375,3217.439453125,3227.791015625,3096.55029296875,3128.405517578125,3193.40380859375,-0.013477906587009869
2022-03-15,3193.40380859375,3251.2492982969325,3185.8510294094035,3251.2492982969325,3651133,TCS.NS,-1.347790658700987,65.39826888752896,3218.550163853168,50.55091075758353,-32.16402522668568,-42.370750045431606,10.206724818745926,3214.1315673828126,3418.0890713475296,3010.1740634180956,407.91500792943407,0.44918608438979446,3195.5806012834823,3214.1315673828126,3323.014306640625,3157.644326171875,3199.4880609079532,3231.652086134639,0.993551054661418,0.9609961059186941,79.02489064166743,3268519.95,1.1170600320184676,35.2763671875,1.1170026492595353,3237.0322265625,3198.068359375,3217.439453125,3198.779052734375,3158.12744140625,3248.494384765625,0.017251365462651824
2022-03-16,3248.494384765625,3259.246073909588,3213.2629811274664,3234.81061397706,3090475,TCS.NS,1.7251365462651824,45.98309278212128,3236.254527518527,56.39495596639091,-25.87216846341289,-39.07103372902786,13.19886526561497,3206.9386352539063,3393.8677241098085,3020.009546398004,373.8581777118043,0.6111537796660227,3217.2869001116073,3206.9386352539063,3320.2570458984374,3160.001877441406,3207.0274953475955,3232.8996638110084,1.0129580744249036,0.9783864140213295,79.45963799655958,3226459.55,0.9578533225373925,97.519775390625,3.094908321396095,3193.40380859375,3237.0322265625,3198.068359375,3227.791015625,3150.974609375,3263.466552734375,0.004608956087153615
2022-03-17,3263.466552734375,3296.565491973189,3252.4039976373524,3284.6588462421337,3600452,TCS.NS,0.4608956087153615,44.16149433583678,3274.4847448052706,73.58209533114756,-19.45345055207781,-35.14751709363785,15.69406654156004,3200.703125,3369.6299648860404,3031.7762851139596,337.8536797720808,0.6857710348950936,3226.5279715401784,3200.703125,3316.6106298828126,3162.365604248047,3215.710427253254,3235.1638778053316,1.019609262491152,0.9839763894291338,71.93227164374068,3243636.85,1.1100046541893245,114.04736328125,3.621218911194024,3248.494384765625,3193.40380859375,3237.0322265625,3217.439453125,3149.419189453125,3222.548583984375,-0.012538191548406075
2022-03-21,3222.548583984375,3300.0756382590976,3212.152449319463,3284.1259896776583,2413831,TCS.NS,-1.2538191548406077,87.92318893963466,3256.11404378928,60.55805079780214,-17.466960230637596,-31.611405721037805,14.144445490400209,3193.7056884765625,3345.097754486017,3042.313622467108,302.7841320189091,0.5952589401415899,3225.779052734375,3193.7056884765625,3312.568076171875,3164.5519104003906,3216.762451365734,3234.2294115963714,1.0090311689057267,0.9728248627296047,70.06627931024794,3207609.8,0.7525326179013421,90.9443359375,2.904081382384782,3263.466552734375,3248.494384765625,3193.40380859375,3198.068359375,3131.604248046875,3288.523681640625,0.020472956710144707
2022-03-22,3288.523681640625,3297.4537736464545,3221.037437205173,3234.365867979815,2907611,TCS.NS,2.0472956710144707,76.4163364412816,3259.2456054258137,63.52409432629321,-10.448568738633185,-27.378838324556884,16.9302695859237,3189.5760864257813,3324.16548788422,3054.9866849673426,269.17880291687743,0.8675905908735271,3235.9339425223216,3189.5760864257813,3310.7941259765626,3167.172110595703,3227.802640638794,3238.251209377427,1.031022177409702,0.9932733829140257,68.67948110236878,3168546.2,0.9176482893006263,191.973388671875,6.199588913759402,3222.548583984375,3263.466552734375,3248.494384765625,3237.0322265625,3096.55029296875,3298.697998046875,0.003093885704108512
2022-03-23,3298.697998046875,3314.15910942593,3278.79429290694,3294.7884114089247,1596195,TCS.NS,0.3093885704108512,35.36481651899021,3296.4767011664358,65.22575868981097,-4.0191305772918895,-22.706896775103885,18.687766197811996,3189.2650634765623,3322.756441169279,3055.773685783846,266.98275538543294,0.9098876514040335,3250.3096051897323,3189.2650634765623,3308.4067236328124,3169.7910595703124,3238.709618701576,3242.728749278868,1.0343129004307412,0.9970654377176223,67.01978007336551,2875059.85,0.555186703330715,99.9189453125,3.123658860623313,3288.523681640625,3222.548583984375,3263.466552734375,3193.40380859375,3198.779052734375,3331.974853515625,0.010087875728076012
2022-03-24,3331.974853515625,3339.3942172821903,3283.2371329817483,3287.6799437165005,1879046,TCS.NS,1.0087875728076012,56.157084300441966,3311.3156751319693,67.66104125668062,3.7185445503519077,-17.421808510012728,21.140353060364635,3196.5268310546876,3344.4598122936914,3048.593849815684,295.86596247800753,0.9578019767008704,3263.8728376116073,3196.5268310546876,3306.2174072265625,3172.5653515625,3253.058116365276,3249.339571814924,1.0423734977429382,1.0077906087581425,67.95276761704586,2698585.6,0.6963077250541914,104.183837890625,3.227713237514296,3298.697998046875,3288.523681640625,3222.548583984375,3248.494384765625,3227.791015625,3294.300048828125,-0.01130704952582362
2022-03-25,3294.300048828125,3358.321001908702,3262.8005606584875,3340.9050951489594,1690133,TCS.NS,-1.130704952582362,95.5204412502144,3310.5607812835947,65.15729513148415,6.73305153226238,-12.590836501557707,19.323888033820086,3202.9089477539064,3356.32794931913,3049.489946188683,306.83800313044685,0.7978480505733354,3278.2865862165177,3202.9089477539064,3302.6350634765627,3174.9770251464843,3259.403029051868,3252.6699775196057,1.0285337805616697,0.9974762532074423,70.06945629484669,2661782.1,0.6349629445625921,76.860595703125,2.388874657096429,3331.974853515625,3298.697998046875,3288.523681640625,3263.466552734375,3217.439453125,3294.522216796875,6.74401133646807e-05
2022-03-28,3294.522216796875,3299.2316401170783,3253.2040720983982,3283.237519588636,1760990,TCS.NS,0.006744011336468,46.027568018680086,3276.217856107738,69.72383474158853,9.035837620642269,-8.265501677117712,17.30133929775998,3216.5061767578127,3349.471165651343,3083.541187864282,265.92997778706103,0.7933706108964231,3284.861990792411,3216.5061767578127,3300.0506201171875,3177.3149401855467,3264.8059810126383,3255.770143391996,1.0242549013593691,0.998324751963921,65.96620945574993,2497874.8,0.70499530240667,96.453857421875,3.016003617906571,3294.300048828125,3331.974853515625,3298.697998046875,3222.548583984375,3198.068359375,3292.433837890625,-0.000633894315722805
2022-03-29,3292.433837890625,3307.228310863317,3279.6828843085714,3283.0149923595486,2689063,TCS.NS,-0.0633894315722805,27.54542655474552,3293.455597585944,61.65674633320409,10.570447918211812,-4.498311758051807,15.06875967626362,3224.7075927734377,3355.0000075249013,3094.415178021974,260.5848295029273,0.7599009514344215,3289.000174386161,3224.7075927734377,3296.750283203125,3179.64197265625,3269.0564205323285,3258.4859726141167,1.021002290337568,0.9986906969161443,58.476900536850245,2504841.8,1.0735460419097127,55.401611328125,1.7114939688740005,3294.522216796875,3294.300048828125,3331.974853515625,3288.523681640625,3237.0322265625,3315.71435546875,0.007070914321862354
2022-03-30,3315.71435546875,3321.445538331854,3293.189216689556,3321.445538331854,1583455,TCS.NS,0.7070914321862354,28.25632164229819,3307.317377510705,61.10177401992397,13.50945228387036,-0.8967589496673738,14.406211233537734,3232.5869384765624,3364.969296101747,3100.2045808513776,264.7647152503696,0.8139671270530885,3302.3095703125,3232.5869384765624,3292.66931640625,3182.0123095703125,3276.234564368701,3262.7251120848305,1.0257154466606129,1.0069988926454516,56.93462399410841,2419567.45,0.6544372218265706,122.310546875,3.8300996117638153,3292.433837890625,3294.522216796875,3294.300048828125,3298.697998046875,3193.40380859375,3323.177734375,0.002250911298779412
2022-03-31,3323.177734375,3336.23955366899,3305.6286331541824,3323.222205866177,2168110,TCS.NS,0.2250911298779412,30.61092051480773,3320.934093411586,63.449298692781234,16.253506417191147,2.5332941237043305,13.720212293486817,3241.1970947265627,3373.629874200809,3108.7643152523165,264.86555894849243,0.8095179304319435,3307.2601492745534,3241.1970947265627,3287.8328662109375,3184.1682006835936,3283.456590523516,3267.2030841063247,1.025293321341618,1.0107502022159647,54.74177577508889,2389905.9,0.9071947142354015,74.683349609375,2.2990142744163444,3315.71435546875,3292.433837890625,3294.522216796875,3331.974853515625,3248.494384765625,3339.882568359375,0.005026765138554046
2022-04-01,3339.882568359375,3343.6589570299507,3312.6037571140328,3330.330526427918,1387014,TCS.NS,0.5026765138554046,31.05519991591791,3328.131357071992,68.16112905394209,19.550760584020736,5.936787415767611,13.613973168253125,3250.720263671875,3382.756478003267,3118.6840493404825,264.07242866278466,0.8376433698095711,3313.1436593191966,3250.720263671875,3283.8369873046877,3186.3963525390627,3292.137510190571,3272.5867496065503,1.027428476600686,1.0170671020733852,53.976974280458016,2362854.65,0.5870077535238996,76.416015625,2.3415596388133064,3323.177734375,3315.71435546875,3292.433837890625,3294.300048828125,3263.466552734375,3350.1904296875,0.00308629453795084
